01-05-17,536.3289,538.5786,2.2497000000000753
01-05-18,538.4549,540.2102,1.7553000000000338
01-05-19,540.0619,540.9518,0.8899000000000115
01-05-20,540.8529,542.0643,1.211400000000026
01-05-21,541.9654,542.9048,0.9393999999999778
01-05-22,542.7565,543.3746,0.6181000000000267
01-05-23,543.2262,543.6465,0.42029999999999745
01-06-00,543.251,543.7701,0.5190999999999804
01-06-01,543.5971,544.0173,0.42020000000002256
01-06-02,543.8443,544.1162,0.2719000000000733
01-06-03,543.9184,544.2645,0.34609999999997854
01-06-04,543.9926,544.314,0.32139999999992597
01-06-05,544.0668,544.6106,0.5438000000000329
01-06-06,544.1657,544.6354,0.4696999999999889
01-06-07,544.0668,544.5365,0.4697000000001026
01-06-08,544.042,544.5365,0.49450000000001637
01-06-09,543.2262,544.314,1.0878000000000156
01-06-10,541.644,543.3498,1.7057999999999538
01-06-11,537.5155,541.7924,4.276900000000069
01-06-12,533.9556,537.6639,3.7083000000000084
01-06-13,532.5465,534.0298,1.4832999999999856
01-06-14,532.4476,533.7578,1.310200000000009
01-06-15,533.6589,534.6725,1.0135999999999967
01-06-16,534.5242,537.4908,2.966600000000085
01-06-17,537.3919,539.4933,2.1014000000000124
01-06-18,539.3449,540.4821,1.1371999999998934
01-06-19,540.2596,540.9024,0.6427999999999656
01-06-20,540.6305,541.2979,0.6674000000000433
01-06-21,540.9518,541.5946,0.6427999999999656
01-06-22,541.1991,541.7677,0.5685999999999467
01-06-23,541.644,542.361,0.7169999999999845
01-07-00,542.2126,542.7565,0.5439000000000078
01-07-01,542.089,542.6824,0.5933999999999742
01-07-02,542.0396,542.361,0.32140000000003965
01-07-03,542.2374,542.7318,0.4944000000000415
01-07-04,542.534,543.1026,0.5686000000000604
01-07-05,542.5587,543.2757,0.7169999999999845
01-07-06,542.5587,542.8801,0.32139999999992597
01-07-07,542.2621,542.9296,0.6675000000000182
01-07-08,541.1002,542.3857,1.28550000000007
01-07-09,538.183,541.2238,3.04079999999999
01-07-10,533.7331,538.2572,4.524099999999976
01-07-11,531.5082,533.8073,2.2991000000000668
01-07-12,531.879,532.5217,0.6426999999999907
01-07-13,530.7665,532.052,1.28550000000007
01-07-14,531.2115,533.5848,2.373299999999972
01-07-15,532.769,534.1287,1.3596999999999753
01-07-16,533.6837,535.2164,1.532699999999977
01-07-17,535.1422,536.8233,1.681100000000015
01-07-18,536.7492,538.2325,1.4832999999999856
01-07-19,537.9605,539.0235,1.0629999999999882
01-07-20,538.4302,539.8888,1.458599999999933
01-07-21,539.5674,540.3832,0.8157999999999674
01-07-22,540.1855,540.8777,0.6921999999999571
01-07-23,540.7046,541.3474,0.6427999999999656
01-08-00,541.1496,541.6688,0.5192000000000689
01-08-01,541.1496,542.4104,1.2608000000000175
01-08-02,541.9654,542.8307,0.8652999999999338
01-08-03,542.5587,542.9048,0.34609999999997854
01-08-04,542.6824,543.0532,0.3707999999999174
01-08-05,542.8554,543.1521,0.2966999999999871
01-08-06,542.806,543.1026,0.2966000000000122
01-08-07,542.3857,543.1768,0.7910999999999149
01-08-08,540.2102,542.4846,2.274400000000014
01-08-09,537.3177,540.2596,2.9419000000000324
01-08-10,534.4006,537.4414,3.04079999999999
01-08-11,531.6812,534.4995,2.818300000000022
01-08-12,530.7665,531.7801,1.0135999999999967
01-08-13,530.099,530.8901,0.7910999999999149
01-08-14,530.0001,531.1868,1.1866999999999734
01-08-15,531.1126,532.4476,1.3349999999999227
01-08-16,532.2745,533.9309,1.6563999999999623
01-08-17,533.7826,537.1447,3.3620999999999412
01-08-18,537.0458,538.9741,1.9283000000000357
01-08-19,538.801,539.9135,1.1124999999999545
01-08-20,539.7652,540.5316,0.766399999999976
01-08-21,539.7405,540.3832,0.6426999999999907
01-08-22,540.2349,541.0754,0.8404999999999063
01-08-23,540.8282,541.5946,0.766399999999976
01-09-00,541.3721,542.1138,0.7416999999999234
01-09-01,541.5946,542.1138,0.5191999999999553
01-09-02,541.9901,542.9048,0.9147000000000389
01-09-03,542.7565,543.3746,0.6181000000000267
01-09-04,543.0532,543.5476,0.4944000000000415
01-09-05,543.0037,543.5476,0.5439000000000078
01-09-06,543.0779,543.4487,0.3708000000000311
01-09-07,543.1026,543.4734,0.3707999999999174
01-09-08,541.7677,543.1768,1.4090999999999667
01-09-09,540.2349,541.9407,1.7057999999999538
01-09-10,536.6255,540.3091,3.683599999999956
01-09-11,532.8926,536.7739,3.88130000000001
01-09-12,530.1732,532.9667,2.7934999999999945
01-09-13,529.0113,530.2474,1.236099999999965
01-09-14,529.1102,531.0384,1.9282000000000608
01-09-15,530.9396,534.4995,3.5598999999999705
01-09-16,534.3759,536.8233,2.447400000000016
01-09-17,536.6997,538.9741,2.274400000000014
01-09-18,538.6774,539.8641,1.1866999999999734
01-09-19,539.7899,540.6552,0.8653000000000475
01-09-20,540.4574,541.3721,0.9147000000000389
01-09-21,541.1991,541.7182,0.5190999999999804
